grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6491630360009173,0.7637037037037038,0.7180277349768875,1.0,0.7102981582271696
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6869983948635634,0.8237037037037037,0.7154596815613765,1.0,0.742053926709548
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6482458151800047,0.794074074074074,0.7395993836671803,1.0,0.7273064243070864
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6869983948635634,0.8066666666666666,0.7154596815613765,1.0,0.7363749143638688
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6482458151800047,0.7777777777777778,0.7478171545968156,1.0,0.7246135825181993
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6869983948635634,0.8066666666666666,0.7154596815613765,1.0,0.7363749143638688
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6482458151800047,0.7777777777777778,0.7478171545968156,1.0,0.7246135825181993
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 0}",0.9888583638583639,0.9850032959789057,0.9847912337048933,0.635863334097684,0.7674074074074075,0.691833590138675,0.9862176311807209,0.6983681105479222
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 1}",0.9858058608058609,0.9850032959789058,0.9865860570564897,0.6182068332951157,0.7792592592592593,0.6892655367231638,0.9857984046137521,0.6955772097591796
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 0}",0.9888583638583639,0.985744891232696,0.983846589835632,0.635863334097684,0.7777777777777778,0.6872110939907551,0.9861499483088974,0.7002840686220723
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 6, 'path_smooth': 1}",0.9858058608058609,0.9837673038892552,0.9874362365388248,0.6182068332951157,0.7748148148148148,0.6959424756034926,0.9856698004113137,0.6963213745711411
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 0}",0.9888583638583639,0.985744891232696,0.983846589835632,0.635863334097684,0.7777777777777778,0.6872110939907551,0.9861499483088974,0.7002840686220723
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 1}",0.9858058608058609,0.9837673038892552,0.9874362365388248,0.6182068332951157,0.7748148148148148,0.6959424756034926,0.9856698004113137,0.6963213745711411
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6257739050676451,0.7711111111111111,0.7308680020544428,1.0,0.7092510060777331
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6459527631277231,0.7785185185185186,0.7108371854134565,1.0,0.7117694890198994
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6257739050676451,0.7703703703703704,0.7570621468926554,1.0,0.7177354741102236
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6459527631277231,0.7481481481481481,0.7108371854134565,1.0,0.701646032229776
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6257739050676451,0.7703703703703704,0.7570621468926554,1.0,0.7177354741102236
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6459527631277231,0.7481481481481481,0.7108371854134565,1.0,0.701646032229776
"{'extra_trees': True, 'lambda_l1': 0.5, 'lambda_l2': 1, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.661774822288466,0.7414814814814814,0.7493579866461222,1.0,0.7175380968053565
